textbox22
generated on 04/01/2017 14:05:59 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Denmark,European Region of WHO,Northern Europe,2000,13,2000-03-27,2000-04-02,,2,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,39,2000-09-25,2000-10-01,,0,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,40,2000-10-02,2000-10-08,,0,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,41,2000-10-09,2000-10-15,,0,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,42,2000-10-16,2000-10-22,,0,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,43,2000-10-23,2000-10-29,,0,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,44,2000-10-30,2000-11-05,,3,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,45,2000-11-06,2000-11-12,,6,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,46,2000-11-13,2000-11-19,,3,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,47,2000-11-20,2000-11-26,,5,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,48,2000-11-27,2000-12-03,,2,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,49,2000-12-04,2000-12-10,,6,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,50,2000-12-11,2000-12-17,,9,1,,0,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,51,2000-12-18,2000-12-24,,,,,,,,,,,,,,,Sporadic
Denmark,European Region of WHO,Northern Europe,2000,52,2000-12-25,2000-12-31,,3,1,,0,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2001,1,2001-01-01,2001-01-07,,2,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2001,2,2001-01-08,2001-01-14,,10,3,,0,,0,3,,,,0,3,,Sporadic
Denmark,European Region of WHO,Northern Europe,2001,3,2001-01-15,2001-01-21,,30,8,,0,,0,8,,,,0,8,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2001,4,2001-01-22,2001-01-28,,21,11,,0,,0,11,,,,0,11,,Regional Outbreak
Denmark,European Region of WHO,Northern Europe,2001,5,2001-01-29,2001-02-04,,7,2,,0,,0,2,,,,0,2,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2001,6,2001-02-05,2001-02-11,,3,2,,0,,0,2,,,,0,2,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2001,7,2001-02-12,2001-02-18,,1,1,,0,,0,1,,,,0,1,,Regional Outbreak
Denmark,European Region of WHO,Northern Europe,2001,8,2001-02-19,2001-02-25,,4,0,,0,,0,0,,,1,1,1,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2001,9,2001-02-26,2001-03-04,,6,0,,0,,0,0,,,3,3,3,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2001,10,2001-03-05,2001-03-11,,9,1,,0,,0,1,,,1,1,2,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2001,11,2001-03-12,2001-03-18,,27,0,,0,,0,0,,,5,5,5,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2001,12,2001-03-19,2001-03-25,,14,0,,0,,0,0,,,3,3,3,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2001,13,2001-03-26,2001-04-01,,9,0,,0,,0,0,,,1,1,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2001,14,2001-04-02,2001-04-08,,0,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2001,15,2001-04-09,2001-04-15,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,16,2001-04-16,2001-04-22,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,17,2001-04-23,2001-04-29,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,18,2001-04-30,2001-05-06,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,39,2001-09-24,2001-09-30,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,40,2001-10-01,2001-10-07,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,41,2001-10-08,2001-10-14,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,42,2001-10-15,2001-10-21,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,43,2001-10-22,2001-10-28,,2,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,44,2001-10-29,2001-11-04,,9,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,45,2001-11-05,2001-11-11,,6,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,46,2001-11-12,2001-11-18,,10,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,47,2001-11-19,2001-11-25,,4,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,48,2001-11-26,2001-12-02,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,49,2001-12-03,2001-12-09,,7,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,50,2001-12-10,2001-12-16,,2,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,51,2001-12-17,2001-12-23,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2001,52,2001-12-24,2001-12-30,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,1,2001-12-31,2002-01-06,,2,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,2,2002-01-07,2002-01-13,,5,0,,1,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,3,2002-01-14,2002-01-20,,18,0,,4,,0,4,,,,0,4,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,4,2002-01-21,2002-01-27,,12,0,,1,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,5,2002-01-28,2002-02-03,,10,0,,1,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,6,2002-02-04,2002-02-10,,10,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,7,2002-02-11,2002-02-17,,6,0,,4,,0,4,,,,0,4,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,8,2002-02-18,2002-02-24,,4,0,,2,,0,2,,,,0,2,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,9,2002-02-25,2002-03-03,,3,0,,1,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,10,2002-03-04,2002-03-10,,7,0,,5,,0,5,,,,0,5,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,11,2002-03-11,2002-03-17,,7,0,,5,,0,5,,,,0,5,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,12,2002-03-18,2002-03-24,,1,0,,1,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,13,2002-03-25,2002-03-31,,2,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2002,14,2002-04-01,2002-04-07,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,15,2002-04-08,2002-04-14,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,16,2002-04-15,2002-04-21,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,17,2002-04-22,2002-04-28,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,18,2002-04-29,2002-05-05,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,39,2002-09-23,2002-09-29,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,40,2002-09-30,2002-10-06,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,41,2002-10-07,2002-10-13,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,42,2002-10-14,2002-10-20,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,43,2002-10-21,2002-10-27,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,44,2002-10-28,2002-11-03,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,45,2002-11-04,2002-11-10,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,46,2002-11-11,2002-11-17,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,47,2002-11-18,2002-11-24,,4,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,48,2002-11-25,2002-12-01,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,49,2002-12-02,2002-12-08,,6,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,50,2002-12-09,2002-12-15,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,51,2002-12-16,2002-12-22,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2002,52,2002-12-23,2002-12-29,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,1,2002-12-30,2003-01-05,,2,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,2,2003-01-06,2003-01-12,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,3,2003-01-13,2003-01-19,,13,0,,2,,0,2,,,2,2,4,,Sporadic
Denmark,European Region of WHO,Northern Europe,2003,4,2003-01-20,2003-01-26,,11,1,,4,,0,5,,,1,1,6,,Sporadic
Denmark,European Region of WHO,Northern Europe,2003,5,2003-01-27,2003-02-02,,19,0,,2,,0,2,,,4,4,6,,Sporadic
Denmark,European Region of WHO,Northern Europe,2003,6,2003-02-03,2003-02-09,,14,0,,1,,0,1,,,5,5,6,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2003,7,2003-02-10,2003-02-16,,17,0,,2,,0,2,,,4,4,6,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2003,8,2003-02-17,2003-02-23,,19,0,,4,,0,4,,,4,4,8,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2003,9,2003-02-24,2003-03-02,,19,0,,10,,1,11,,,2,2,13,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2003,10,2003-03-03,2003-03-09,,36,2,,9,,0,11,,,4,4,15,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2003,11,2003-03-10,2003-03-16,,13,0,,3,,0,3,,,1,1,4,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2003,12,2003-03-17,2003-03-23,,7,0,,1,,0,1,,,1,1,2,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2003,13,2003-03-24,2003-03-30,,3,0,,1,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2003,14,2003-03-31,2003-04-06,,0,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2003,15,2003-04-07,2003-04-13,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,16,2003-04-14,2003-04-20,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,17,2003-04-21,2003-04-27,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,18,2003-04-28,2003-05-04,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,19,2003-05-05,2003-05-11,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,39,2003-09-22,2003-09-28,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,40,2003-09-29,2003-10-05,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,41,2003-10-06,2003-10-12,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,42,2003-10-13,2003-10-19,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,43,2003-10-20,2003-10-26,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,44,2003-10-27,2003-11-02,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,45,2003-11-03,2003-11-09,,5,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,46,2003-11-10,2003-11-16,,6,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2003,47,2003-11-17,2003-11-23,,12,0,,3,,0,3,,,,0,3,,Sporadic
Denmark,European Region of WHO,Northern Europe,2003,48,2003-11-24,2003-11-30,,9,0,,1,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2003,49,2003-12-01,2003-12-07,,10,0,,6,,0,6,,,,0,6,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2003,50,2003-12-08,2003-12-14,,23,0,,7,,0,7,,,,0,7,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2003,51,2003-12-15,2003-12-21,,28,0,,12,,0,12,,,,0,12,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2003,52,2003-12-22,2003-12-28,,15,0,,4,,0,4,,,,0,4,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2004,1,2003-12-29,2004-01-04,,10,0,,3,,0,3,,,,0,3,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2004,2,2004-01-05,2004-01-11,,19,0,,3,,0,3,,,,0,3,,Sporadic
Denmark,European Region of WHO,Northern Europe,2004,3,2004-01-12,2004-01-18,,9,0,,4,,0,4,,,,0,4,,Sporadic
Denmark,European Region of WHO,Northern Europe,2004,4,2004-01-19,2004-01-25,,8,0,,3,,0,3,,,,0,3,,Sporadic
Denmark,European Region of WHO,Northern Europe,2004,5,2004-01-26,2004-02-01,,5,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,6,2004-02-02,2004-02-08,,0,0,,0,,0,0,,,,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2004,7,2004-02-09,2004-02-15,,11,0,,2,,0,2,,,,0,2,,Sporadic
Denmark,European Region of WHO,Northern Europe,2004,8,2004-02-16,2004-02-22,,22,0,,4,,0,4,,,,0,4,,Sporadic
Denmark,European Region of WHO,Northern Europe,2004,9,2004-02-23,2004-02-29,,5,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,10,2004-03-01,2004-03-07,,13,0,,2,,0,2,,,,0,2,,Sporadic
Denmark,European Region of WHO,Northern Europe,2004,11,2004-03-08,2004-03-14,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,12,2004-03-15,2004-03-21,,3,0,,0,,0,0,,,1,1,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2004,13,2004-03-22,2004-03-28,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,14,2004-03-29,2004-04-04,,2,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,15,2004-04-05,2004-04-11,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,16,2004-04-12,2004-04-18,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,17,2004-04-19,2004-04-25,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,18,2004-04-26,2004-05-02,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,19,2004-05-03,2004-05-09,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,40,2004-09-27,2004-10-03,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,41,2004-10-04,2004-10-10,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,42,2004-10-11,2004-10-17,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,43,2004-10-18,2004-10-24,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,44,2004-10-25,2004-10-31,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,45,2004-11-01,2004-11-07,,4,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,46,2004-11-08,2004-11-14,,8,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,47,2004-11-15,2004-11-21,,5,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,48,2004-11-22,2004-11-28,,15,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,49,2004-11-29,2004-12-05,,12,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,50,2004-12-06,2004-12-12,,4,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,51,2004-12-13,2004-12-19,,6,1,,0,,0,1,,,,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,52,2004-12-20,2004-12-26,,5,0,,0,,1,1,,,,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2004,53,2004-12-27,2005-01-02,,7,1,,0,,0,1,,,,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,1,2005-01-03,2005-01-09,,16,0,,3,,0,3,,,,0,3,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,2,2005-01-10,2005-01-16,,11,0,,1,,0,1,,,,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,3,2005-01-17,2005-01-23,,10,,,3,,,3,,,,,3,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,4,2005-01-24,2005-01-30,,4,1,,0,,0,1,,,,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,5,2005-01-31,2005-02-06,,18,1,,6,,1,8,,,,0,8,,Sporadic
Denmark,European Region of WHO,Northern Europe,2005,6,2005-02-07,2005-02-13,,26,3,,7,,2,12,,,2,2,14,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2005,7,2005-02-14,2005-02-20,,14,2,,6,,0,8,,,,0,8,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2005,8,2005-02-21,2005-02-27,,16,2,,7,,1,10,,,2,2,12,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2005,9,2005-02-28,2005-03-06,,17,0,,8,,3,11,,,,0,11,,Sporadic
Denmark,European Region of WHO,Northern Europe,2005,10,2005-03-07,2005-03-13,,15,2,,3,,6,11,,,1,1,12,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2005,11,2005-03-14,2005-03-20,,9,0,,0,,5,5,,,,0,5,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2005,12,2005-03-21,2005-03-27,,15,0,,0,,6,6,,,1,1,7,,Regional Outbreak
Denmark,European Region of WHO,Northern Europe,2005,13,2005-03-28,2005-04-03,,9,0,,0,,5,5,,,1,1,6,,No Report
Denmark,European Region of WHO,Northern Europe,2005,14,2005-04-04,2005-04-10,,24,0,,0,,6,6,,,2,2,8,,No Report
Denmark,European Region of WHO,Northern Europe,2005,15,2005-04-11,2005-04-17,,10,0,,0,,0,0,,,2,2,2,,No Report
Denmark,European Region of WHO,Northern Europe,2005,16,2005-04-18,2005-04-24,,4,0,,0,,1,1,,,1,1,2,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,17,2005-04-25,2005-05-01,,5,0,,0,,0,0,,,2,2,2,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,18,2005-05-02,2005-05-08,,2,0,,0,,1,1,,,1,1,2,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,40,2005-10-03,2005-10-09,,0,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2005,41,2005-10-10,2005-10-16,,0,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2005,42,2005-10-17,2005-10-23,,0,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2005,43,2005-10-24,2005-10-30,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,44,2005-10-31,2005-11-06,,2,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,45,2005-11-07,2005-11-13,,2,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,46,2005-11-14,2005-11-20,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,47,2005-11-21,2005-11-27,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,48,2005-11-28,2005-12-04,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,49,2005-12-05,2005-12-11,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,50,2005-12-12,2005-12-18,,8,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2005,51,2005-12-19,2005-12-25,,9,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2005,52,2005-12-26,2006-01-01,,2,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,1,2006-01-02,2006-01-08,,5,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2006,2,2006-01-09,2006-01-15,,12,0,,0,,0,0,,,1,1,1,,No Report
Denmark,European Region of WHO,Northern Europe,2006,3,2006-01-16,2006-01-22,,5,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,4,2006-01-23,2006-01-29,,10,0,,1,,0,1,,,3,3,4,,Sporadic
Denmark,European Region of WHO,Northern Europe,2006,5,2006-01-30,2006-02-05,,15,0,,1,,0,1,,,3,3,4,,Sporadic
Denmark,European Region of WHO,Northern Europe,2006,6,2006-02-06,2006-02-12,,21,0,,0,,0,0,,,13,13,13,,Sporadic
Denmark,European Region of WHO,Northern Europe,2006,7,2006-02-13,2006-02-19,,12,0,,1,,0,1,,,4,4,5,,Sporadic
Denmark,European Region of WHO,Northern Europe,2006,8,2006-02-20,2006-02-26,,12,0,,0,,0,0,,,6,6,6,,Sporadic
Denmark,European Region of WHO,Northern Europe,2006,9,2006-02-27,2006-03-05,,29,0,,0,,0,0,,,17,17,17,,Sporadic
Denmark,European Region of WHO,Northern Europe,2006,10,2006-03-06,2006-03-12,,52,1,,4,,0,5,,,20,20,25,,Sporadic
Denmark,European Region of WHO,Northern Europe,2006,11,2006-03-13,2006-03-19,,27,0,,4,,0,4,,,12,12,16,,Regional Outbreak
Denmark,European Region of WHO,Northern Europe,2006,12,2006-03-20,2006-03-26,,35,0,,4,,0,4,,,17,17,21,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2006,13,2006-03-27,2006-04-02,,26,0,,4,,0,4,,,10,10,14,,Regional Outbreak
Denmark,European Region of WHO,Northern Europe,2006,14,2006-04-03,2006-04-09,,17,0,,5,,0,5,,,5,5,10,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2006,15,2006-04-10,2006-04-16,,2,0,,1,,0,1,,,,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,16,2006-04-17,2006-04-23,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,17,2006-04-24,2006-04-30,,0,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2006,40,2006-10-02,2006-10-08,,0,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2006,41,2006-10-09,2006-10-15,,0,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2006,42,2006-10-16,2006-10-22,,0,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2006,43,2006-10-23,2006-10-29,,0,0,,0,,0,0,,,,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2006,44,2006-10-30,2006-11-05,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,45,2006-11-06,2006-11-12,,0,0,,0,,,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,46,2006-11-13,2006-11-19,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,47,2006-11-20,2006-11-26,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,48,2006-11-27,2006-12-03,,5,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,49,2006-12-04,2006-12-10,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,50,2006-12-11,2006-12-17,,1,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,51,2006-12-18,2006-12-24,,3,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2006,52,2006-12-25,2006-12-31,,0,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,1,2007-01-01,2007-01-07,,5,0,,0,,0,0,,,,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,2,2007-01-08,2007-01-14,,12,0,,1,,0,1,,,,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,3,2007-01-15,2007-01-21,,8,0,,2,,0,2,,,,0,2,,Sporadic
